account_age,intl_plan,voice_mail_plan,n_voice_mails,n_day_calls,sum_day_charges,n_evening_calls,sum_evening_charges,n_night_calls,sum_night_charges,n_intl_calls,sum_intl_charges,n_customer_service_calls,churn
17,0,0,0.0,123.0,27.46,81.0,18.21,106.0,14.18,5.0,2.32,1.0,0
119,0,0,0.0,101.0,44.22,68.0,21.8,89.0,10.31,2.0,2.7,1.0,1
105,0,0,0.0,124.0,47.82,96.0,25.63,109.0,9.13,3.0,2.35,0.0,1
108,1,1,42.0,90.0,22.12,128.0,14.2,80.0,11.01,5.0,3.67,3.0,1
90,0,0,0.0,118.0,17.34,134.0,9.63,105.0,8.49,3.0,3.08,2.0,0
100,0,1,33.0,104.0,37.18,144.0,13.18,117.0,4.46,4.0,3.27,1.0,0
155,0,1,30.0,86.0,21.85,91.0,16.01,85.0,11.45,6.0,1.84,1.0,0
113,0,0,0.0,100.0,21.88,67.0,19.3,135.0,8.01,4.0,2.48,2.0,1
123,0,0,0.0,92.0,29.27,76.0,13.82,101.0,11.26,4.0,2.35,1.0,0
145,0,0,0.0,124.0,33.86,86.0,10.71,135.0,13.01,3.0,2.05,1.0,0
42,0,0,0.0,98.0,31.37,93.0,17.04,91.0,12.56,3.0,2.38,2.0,0
125,0,0,0.0,99.0,28.66,107.0,14.93,92.0,10.95,7.0,2.94,0.0,0
131,0,1,30.0,118.0,29.58,81.0,17.45,90.0,9.82,3.0,1.81,1.0,0
107,0,0,0.0,65.0,39.17,80.0,21.88,88.0,4.83,3.0,2.3,1.0,0
48,0,0,0.0,73.0,33.69,115.0,17.24,73.0,6.59,5.0,1.38,1.0,0
76,0,0,0.0,96.0,31.64,100.0,17.99,100.0,10.38,4.0,2.16,0.0,0
128,0,0,0.0,105.0,25.25,106.0,20.66,114.0,11.48,2.0,1.84,1.0,0
73,0,0,0.0,109.0,26.71,83.0,22.85,91.0,8.17,8.0,2.7,0.0,0
52,0,0,0.0,110.0,26.35,104.0,11.34,84.0,7.92,4.0,1.89,4.0,1
126,1,1,26.0,123.0,21.98,114.0,15.0,102.0,6.95,7.0,2.59,1.0,0
124,0,0,0.0,77.0,32.05,123.0,15.47,127.0,9.82,6.0,1.65,1.0,0
137,0,0,0.0,120.0,35.5,100.0,19.15,130.0,9.97,5.0,3.0,0.0,0
71,0,0,0.0,82.0,40.46,94.0,23.67,134.0,8.69,10.0,3.19,0.0,1
139,0,0,0.0,103.0,35.89,108.0,17.59,70.0,8.73,4.0,1.51,0.0,0
107,0,1,30.0,87.0,33.81,90.0,17.6,76.0,7.19,4.0,3.4,3.0,0
147,0,0,0.0,79.0,36.18,91.0,17.35,113.0,7.03,2.0,2.75,1.0,0
116,0,0,0.0,126.0,23.36,94.0,10.2,64.0,5.86,2.0,3.35,3.0,0
60,0,1,31.0,75.0,32.61,135.0,22.76,62.0,9.02,3.0,3.46,2.0,0
38,0,0,0.0,92.0,25.33,78.0,4.18,93.0,7.35,11.0,3.75,0.0,0
63,0,0,0.0,118.0,19.91,90.0,21.22,84.0,7.3,4.0,3.0,3.0,0
94,0,0,0.0,79.0,18.36,152.0,20.56,92.0,11.34,3.0,2.81,3.0,0
131,0,0,0.0,133.0,19.18,116.0,16.95,105.0,6.42,5.0,2.73,0.0,0
158,0,0,0.0,105.0,29.9,88.0,16.01,98.0,8.47,6.0,2.97,1.0,0
139,0,0,0.0,109.0,40.22,107.0,14.44,118.0,9.55,2.0,3.0,1.0,1
77,0,0,0.0,102.0,28.8,144.0,15.72,89.0,10.54,7.0,0.54,1.0,0
140,0,0,0.0,79.0,22.03,99.0,20.93,124.0,7.74,10.0,2.54,3.0,0
72,0,0,0.0,97.0,30.11,105.0,15.7,94.0,7.83,6.0,2.16,1.0,0
52,0,1,20.0,63.0,22.66,123.0,15.65,107.0,12.28,2.0,3.65,1.0,0
103,0,0,0.0,121.0,28.53,123.0,18.1,73.0,9.37,3.0,3.51,5.0,0
74,0,1,32.0,107.0,29.68,115.0,26.4,92.0,10.56,4.0,2.43,1.0,0
124,0,0,0.0,101.0,25.55,112.0,21.75,62.0,6.15,4.0,3.38,2.0,0
85,0,1,21.0,110.0,48.14,108.0,20.37,80.0,6.73,1.0,1.7,5.0,0
113,0,1,20.0,83.0,26.83,56.0,13.73,100.0,12.22,2.0,2.35,5.0,1
71,0,0,0.0,132.0,24.0,90.0,12.67,72.0,7.71,2.0,1.89,2.0,0
177,0,1,27.0,106.0,39.13,78.0,16.67,108.0,9.69,2.0,2.81,1.0,0
49,1,0,0.0,92.0,40.43,119.0,17.76,86.0,7.55,6.0,4.21,2.0,1
106,1,0,0.0,84.0,34.68,61.0,14.32,102.0,7.38,3.0,3.59,3.0,1
60,0,0,0.0,106.0,37.59,48.0,15.18,90.0,9.12,3.0,2.0,1.0,0
43,0,0,0.0,93.0,30.12,60.0,12.12,144.0,14.13,2.0,3.43,4.0,0
66,0,0,0.0,133.0,20.06,99.0,21.09,122.0,9.65,5.0,1.43,1.0,0
125,0,0,0.0,73.0,27.85,85.0,21.73,95.0,8.68,4.0,4.24,0.0,0
114,0,1,4.0,96.0,24.02,88.0,19.58,85.0,10.07,3.0,2.54,3.0,0
112,0,0,0.0,119.0,46.33,94.0,19.22,94.0,7.16,5.0,4.43,3.0,1
101,0,1,16.0,112.0,20.21,97.0,19.41,111.0,8.1,5.0,2.21,2.0,0
70,0,0,0.0,100.0,1.34,83.0,11.59,89.0,7.05,1.0,3.27,0.0,0
59,0,0,0.0,96.0,27.12,123.0,14.21,106.0,6.24,4.0,2.75,0.0,0
59,0,0,0.0,70.0,25.53,98.0,15.78,128.0,9.56,2.0,3.27,1.0,0
124,0,1,30.0,35.0,24.57,101.0,22.3,82.0,10.19,7.0,3.24,2.0,0
99,0,0,0.0,88.0,23.92,98.0,17.93,125.0,10.35,4.0,3.35,2.0,0
150,0,0,0.0,123.0,28.76,83.0,18.43,107.0,8.07,3.0,3.4,1.0,0
81,0,0,0.0,77.0,37.54,87.0,12.62,100.0,8.28,3.0,2.05,2.0,0
86,0,0,0.0,96.0,36.77,77.0,22.64,110.0,9.63,3.0,1.22,0.0,0
84,0,0,0.0,96.0,28.82,94.0,13.4,70.0,4.42,7.0,2.86,0.0,0
118,0,1,35.0,119.0,43.57,91.0,21.94,130.0,9.7,1.0,3.16,1.0,0
89,0,0,0.0,128.0,30.55,92.0,25.48,120.0,8.34,3.0,2.05,1.0,0
93,0,0,0.0,120.0,45.22,84.0,11.06,63.0,7.46,6.0,3.54,3.0,0
85,0,0,0.0,97.0,16.44,95.0,16.47,88.0,7.73,3.0,2.62,2.0,0
160,0,0,0.0,116.0,14.06,95.0,16.54,54.0,7.15,9.0,2.94,0.0,0
28,0,0,0.0,87.0,28.59,92.0,13.74,112.0,8.66,3.0,2.73,3.0,0
73,0,0,0.0,109.0,48.69,67.0,15.15,152.0,9.64,14.0,2.89,1.0,1
156,0,0,0.0,95.0,29.63,128.0,15.86,105.0,11.62,5.0,3.48,3.0,0
33,1,0,0.0,100.0,32.4,104.0,13.74,136.0,8.55,6.0,3.51,1.0,0
77,0,0,0.0,86.0,29.84,78.0,17.43,100.0,11.03,3.0,4.81,4.0,0
119,0,0,0.0,102.0,22.68,71.0,17.39,103.0,8.86,7.0,3.0,1.0,0
91,0,1,27.0,96.0,34.78,93.0,11.56,82.0,9.47,2.0,1.78,3.0,0
102,0,0,0.0,88.0,41.17,89.0,19.82,121.0,8.48,6.0,1.67,3.0,0
86,0,1,33.0,112.0,43.03,94.0,17.86,98.0,4.27,4.0,3.21,3.0,0
82,0,0,0.0,110.0,22.1,88.0,15.75,105.0,8.04,4.0,2.24,0.0,0
89,0,0,0.0,151.0,18.0,142.0,16.12,67.0,7.69,7.0,3.43,0.0,0
86,0,0,0.0,98.0,33.01,95.0,16.47,123.0,8.64,7.0,2.51,3.0,0
134,0,0,0.0,111.0,31.25,92.0,10.5,105.0,7.23,2.0,1.65,1.0,0
92,0,0,0.0,82.0,33.41,89.0,16.15,99.0,7.34,2.0,2.92,2.0,0
87,0,0,0.0,81.0,31.37,103.0,14.62,96.0,8.25,3.0,3.7,3.0,0
64,0,0,0.0,113.0,44.52,99.0,12.59,74.0,6.53,4.0,3.73,0.0,0
80,0,0,0.0,118.0,34.41,67.0,22.12,112.0,7.98,5.0,2.48,3.0,0
165,0,1,39.0,113.0,28.46,94.0,14.68,113.0,8.67,4.0,2.57,3.0,0
153,0,1,22.0,104.0,28.51,91.0,20.98,117.0,9.18,11.0,2.03,1.0,0
41,0,1,30.0,109.0,32.59,86.0,16.41,93.0,6.72,4.0,3.0,1.0,0
108,0,0,0.0,78.0,40.83,109.0,19.58,83.0,9.76,1.0,1.4,2.0,0
104,0,1,26.0,112.0,32.15,97.0,15.15,104.0,8.97,4.0,3.0,1.0,0
115,0,0,0.0,67.0,21.71,90.0,15.55,92.0,7.78,7.0,2.86,1.0,0
87,0,0,0.0,106.0,34.88,122.0,8.46,75.0,8.53,3.0,3.62,1.0,0
159,0,1,23.0,93.0,26.11,88.0,18.44,91.0,7.26,3.0,3.4,2.0,0
119,0,0,0.0,129.0,26.27,87.0,16.46,145.0,8.14,3.0,3.62,2.0,0
69,0,0,0.0,109.0,26.13,105.0,16.49,114.0,11.52,6.0,3.81,1.0,0
87,1,1,36.0,138.0,29.1,102.0,15.79,97.0,10.24,3.0,2.92,1.0,0
93,0,0,0.0,106.0,55.78,89.0,12.89,114.0,13.66,3.0,2.35,1.0,1
154,1,0,0.0,69.0,24.8,141.0,17.7,106.0,8.14,10.0,3.89,0.0,1
57,0,1,37.0,76.0,34.2,122.0,23.81,110.0,6.94,1.0,3.19,1.0,0
130,0,0,0.0,72.0,23.65,112.0,20.91,121.0,9.32,9.0,3.08,5.0,0
151,0,0,0.0,128.0,20.21,65.0,23.66,61.0,8.77,10.0,3.56,2.0,0
162,0,0,0.0,87.0,36.99,71.0,23.72,65.0,11.28,4.0,2.81,2.0,1
60,0,0,0.0,133.0,24.65,92.0,17.77,112.0,14.78,2.0,3.94,1.0,0
81,0,0,0.0,89.0,34.6,69.0,24.62,71.0,9.58,3.0,2.35,3.0,0
132,0,0,0.0,115.0,40.82,91.0,15.33,122.0,6.0,6.0,2.16,3.0,0
86,0,0,0.0,121.0,14.25,96.0,20.42,108.0,7.14,8.0,1.81,1.0,0
136,0,0,0.0,106.0,45.87,101.0,19.45,106.0,11.59,8.0,2.73,1.0,1
121,0,1,21.0,84.0,21.47,102.0,17.82,129.0,8.66,2.0,2.86,1.0,0
105,0,1,15.0,125.0,14.98,142.0,14.95,85.0,12.15,1.0,2.62,2.0,0
105,0,1,34.0,61.0,37.15,74.0,16.72,103.0,6.8,4.0,2.67,2.0,0
51,0,1,26.0,61.0,40.26,97.0,22.39,91.0,8.15,8.0,3.02,1.0,0
64,0,0,0.0,117.0,21.1,108.0,16.39,84.0,7.33,5.0,1.73,3.0,0
80,1,1,30.0,132.0,31.31,109.0,14.24,114.0,9.58,10.0,2.7,0.0,0
56,0,0,0.0,133.0,37.86,89.0,23.55,94.0,4.58,4.0,3.67,4.0,0
120,0,0,0.0,98.0,25.36,88.0,16.46,119.0,11.2,5.0,3.0,1.0,0
103,0,0,0.0,125.0,35.11,113.0,15.32,95.0,9.93,4.0,3.29,3.0,0
164,0,1,27.0,102.0,27.15,113.0,14.35,127.0,10.98,9.0,2.59,3.0,0
116,0,1,27.0,118.0,34.8,91.0,17.8,67.0,9.58,2.0,1.89,2.0,0
121,0,0,0.0,79.0,36.24,116.0,10.26,102.0,11.0,4.0,2.03,1.0,0
55,1,0,0.0,121.0,45.83,91.0,14.59,98.0,9.86,6.0,2.21,1.0,0
183,0,0,0.0,92.0,19.84,112.0,18.17,112.0,9.64,6.0,2.62,2.0,0
104,0,0,0.0,101.0,44.78,117.0,20.02,146.0,4.59,4.0,3.51,0.0,0
90,0,0,0.0,97.0,23.83,102.0,18.18,126.0,5.4,2.0,1.92,1.0,0
82,0,0,0.0,101.0,33.61,83.0,10.85,103.0,6.39,3.0,3.65,1.0,0
101,0,0,0.0,92.0,23.15,110.0,18.78,116.0,8.86,7.0,3.59,3.0,0
9,0,1,16.0,87.0,15.05,108.0,15.2,96.0,10.29,3.0,3.11,2.0,0
97,0,0,0.0,58.0,36.6,91.0,20.6,105.0,12.59,9.0,3.27,0.0,0
94,0,0,0.0,104.0,45.76,144.0,16.47,61.0,11.59,2.0,2.4,3.0,1
127,0,1,25.0,118.0,34.65,48.0,22.7,105.0,10.13,5.0,1.97,0.0,0
125,0,1,34.0,112.0,45.63,108.0,18.89,102.0,5.29,3.0,2.78,0.0,0
140,0,0,0.0,104.0,27.05,106.0,22.93,116.0,9.92,4.0,2.78,1.0,0
90,0,0,0.0,122.0,19.45,154.0,10.85,109.0,11.39,5.0,2.73,2.0,0
67,0,0,0.0,65.0,23.61,109.0,17.76,82.0,10.46,3.0,2.48,2.0,0
113,0,0,0.0,55.0,31.62,105.0,20.18,83.0,6.66,6.0,3.29,1.0,0
121,0,1,26.0,91.0,28.97,90.0,21.63,122.0,9.88,5.0,4.08,0.0,0
93,0,0,0.0,95.0,27.97,87.0,19.63,91.0,6.75,3.0,2.67,4.0,0
121,0,0,0.0,121.0,28.66,94.0,14.33,59.0,4.29,4.0,3.32,1.0,0
53,0,0,0.0,119.0,44.4,105.0,21.32,112.0,7.92,2.0,2.65,0.0,1
75,0,0,0.0,91.0,32.39,75.0,15.16,113.0,7.31,5.0,3.54,1.0,0
132,0,0,0.0,121.0,30.79,109.0,26.72,81.0,11.1,9.0,1.13,2.0,0
162,0,0,0.0,131.0,30.11,122.0,9.75,88.0,6.91,6.0,1.76,3.0,0
140,0,0,0.0,114.0,27.29,103.0,20.44,121.0,10.51,4.0,3.05,1.0,0
91,0,0,0.0,116.0,22.9,98.0,25.1,121.0,8.8,5.0,1.78,2.0,0
73,0,1,28.0,107.0,33.69,123.0,11.82,139.0,8.96,1.0,2.38,2.0,0
95,1,0,0.0,134.0,38.91,71.0,21.73,120.0,9.36,2.0,2.73,4.0,1
145,0,0,0.0,137.0,41.09,100.0,11.54,123.0,12.49,3.0,3.54,0.0,0
100,0,0,0.0,108.0,22.29,81.0,14.98,81.0,4.04,4.0,1.16,1.0,0
122,0,0,0.0,101.0,39.8,121.0,17.02,89.0,10.68,9.0,3.54,2.0,0
109,0,0,0.0,72.0,34.02,120.0,25.58,68.0,10.62,5.0,3.21,0.0,0
82,0,0,0.0,107.0,26.18,114.0,8.02,95.0,12.94,7.0,2.73,1.0,0
65,0,1,23.0,106.0,38.11,100.0,16.12,75.0,10.03,4.0,2.65,0.0,0
52,0,0,0.0,83.0,25.21,79.0,15.44,104.0,7.0,6.0,2.24,3.0,0
136,0,1,24.0,76.0,29.68,114.0,15.01,91.0,9.65,5.0,2.38,2.0,0
75,0,0,0.0,110.0,23.55,86.0,13.02,103.0,9.7,7.0,3.0,1.0,0
146,0,0,0.0,69.0,18.53,98.0,22.59,80.0,10.27,2.0,3.4,1.0,0
105,0,0,0.0,99.0,27.59,95.0,18.06,114.0,9.66,8.0,3.0,4.0,0
48,0,0,0.0,84.0,35.84,98.0,16.12,99.0,7.09,3.0,4.43,2.0,0
45,0,0,0.0,107.0,24.21,78.0,27.09,108.0,10.08,7.0,3.0,1.0,0
106,0,1,37.0,104.0,38.0,99.0,19.98,90.0,6.3,5.0,2.86,2.0,0
33,0,0,0.0,65.0,31.03,96.0,19.73,82.0,6.71,2.0,2.03,2.0,0
68,0,0,0.0,97.0,37.33,144.0,11.99,101.0,9.26,4.0,2.92,2.0,0
106,0,0,0.0,66.0,32.91,82.0,20.25,107.0,7.94,3.0,3.48,0.0,0
141,0,0,0.0,111.0,32.71,87.0,13.34,82.0,7.91,6.0,2.97,0.0,0
98,0,0,0.0,122.0,40.15,110.0,16.1,104.0,6.91,4.0,3.59,0.0,0
94,0,1,28.0,88.0,39.64,102.0,9.63,71.0,5.31,4.0,4.35,0.0,0
65,0,0,0.0,53.0,27.0,132.0,16.02,87.0,8.52,4.0,2.65,2.0,0
85,0,0,0.0,112.0,21.44,126.0,23.35,95.0,8.3,4.0,2.65,1.0,0
71,0,0,0.0,108.0,49.37,92.0,21.58,126.0,11.85,5.0,2.73,3.0,1
112,0,1,30.0,113.0,10.3,96.0,14.1,99.0,5.98,7.0,3.59,0.0,0
110,0,0,0.0,95.0,25.23,98.0,16.47,106.0,9.27,6.0,1.86,0.0,0
111,0,0,0.0,108.0,41.91,89.0,18.39,99.0,8.08,3.0,3.43,2.0,0
74,0,0,0.0,112.0,50.68,100.0,17.11,88.0,9.66,4.0,2.62,2.0,1
105,0,0,0.0,82.0,20.28,111.0,15.73,74.0,7.07,4.0,2.94,2.0,0
40,0,0,0.0,82.0,41.23,97.0,19.8,86.0,6.93,7.0,2.59,0.0,0
128,1,1,18.0,89.0,37.76,109.0,13.65,102.0,9.85,2.0,3.67,0.0,1
123,0,0,0.0,135.0,40.15,88.0,23.28,77.0,10.22,6.0,2.73,2.0,1
122,0,0,0.0,87.0,24.51,74.0,18.04,87.0,7.62,4.0,2.57,0.0,0
114,0,1,19.0,100.0,26.28,109.0,20.54,112.0,7.2,1.0,3.4,3.0,0
102,0,1,25.0,100.0,23.36,83.0,15.02,93.0,8.47,6.0,2.75,2.0,0
126,0,0,0.0,93.0,17.63,107.0,10.8,66.0,14.82,1.0,3.89,0.0,0
150,0,0,0.0,112.0,23.22,81.0,17.8,78.0,7.25,2.0,3.29,4.0,1
60,0,0,0.0,101.0,49.27,115.0,21.73,76.0,10.93,4.0,3.16,2.0,1
123,0,0,0.0,85.0,44.35,103.0,14.32,91.0,8.02,5.0,3.59,3.0,0
138,1,0,0.0,129.0,33.35,86.0,15.0,108.0,10.46,1.0,4.1,0.0,1
29,0,0,0.0,71.0,33.25,74.0,10.74,87.0,6.69,4.0,3.83,1.0,0
111,0,0,0.0,96.0,37.77,111.0,13.81,120.0,8.32,7.0,3.21,4.0,0
37,1,0,0.0,119.0,29.39,86.0,15.56,100.0,10.19,1.0,2.65,0.0,1
111,0,0,0.0,109.0,42.47,106.0,20.6,78.0,10.43,4.0,3.13,0.0,1
81,0,0,0.0,84.0,26.27,91.0,18.38,82.0,10.34,3.0,3.7,1.0,0
46,0,0,0.0,108.0,15.37,77.0,23.48,111.0,6.59,2.0,3.43,1.0,0
69,0,1,27.0,78.0,45.7,89.0,20.96,102.0,12.24,3.0,4.43,0.0,0
125,0,0,0.0,95.0,18.04,113.0,13.4,69.0,8.66,3.0,2.19,1.0,0
43,0,0,0.0,117.0,4.59,97.0,13.68,96.0,12.58,3.0,2.89,3.0,0
127,0,1,27.0,59.0,23.82,111.0,18.99,73.0,11.61,10.0,1.03,1.0,0
94,0,0,0.0,112.0,41.65,91.0,15.33,105.0,11.83,6.0,2.62,1.0,0
46,0,0,0.0,85.0,33.44,74.0,17.5,112.0,9.75,5.0,3.02,3.0,0
73,0,1,26.0,98.0,22.3,97.0,9.05,96.0,9.98,6.0,2.75,2.0,0
146,0,1,23.0,96.0,25.43,124.0,20.38,135.0,13.21,4.0,2.0,2.0,0
93,0,0,0.0,70.0,40.77,99.0,21.4,112.0,7.59,10.0,2.94,1.0,0
52,0,1,31.0,77.0,24.16,97.0,16.41,88.0,11.4,4.0,2.97,1.0,0
202,0,0,0.0,137.0,19.62,70.0,15.19,113.0,8.36,3.0,1.62,3.0,0
129,0,1,31.0,99.0,32.81,87.0,19.11,91.0,8.89,8.0,2.78,2.0,0
94,0,0,0.0,49.0,35.04,115.0,19.09,74.0,11.55,1.0,3.51,1.0,0
100,0,0,0.0,138.0,27.25,92.0,18.81,120.0,6.77,2.0,3.02,0.0,0
43,0,0,0.0,108.0,33.98,80.0,24.51,103.0,8.13,7.0,3.05,1.0,0
130,0,0,0.0,105.0,36.23,108.0,17.53,93.0,7.35,3.0,2.4,0.0,0
124,0,0,0.0,102.0,30.31,120.0,19.98,119.0,10.79,1.0,2.94,3.0,0
92,1,0,0.0,120.0,42.89,112.0,17.6,95.0,12.81,5.0,3.24,3.0,1
48,0,0,0.0,64.0,33.61,126.0,11.62,81.0,11.0,5.0,3.56,4.0,0
98,0,1,29.0,105.0,18.89,101.0,18.52,108.0,11.16,3.0,1.78,2.0,0
100,0,0,0.0,86.0,16.41,133.0,17.87,106.0,6.59,3.0,3.38,1.0,1
79,0,0,0.0,109.0,26.67,87.0,10.39,103.0,8.51,5.0,3.05,3.0,0
164,0,0,0.0,78.0,20.96,85.0,14.45,78.0,7.47,2.0,3.43,1.0,0
105,0,0,0.0,108.0,32.93,124.0,15.57,72.0,13.22,5.0,2.92,1.0,0
89,1,0,0.0,134.0,35.17,105.0,14.25,86.0,7.01,4.0,2.94,0.0,0
126,0,0,0.0,96.0,42.47,92.0,22.26,108.0,7.51,4.0,3.43,3.0,1
96,0,0,0.0,102.0,24.48,73.0,19.1,91.0,10.25,7.0,2.7,1.0,0
120,0,1,33.0,83.0,50.92,84.0,13.89,88.0,6.6,5.0,3.13,0.0,0
212,0,0,0.0,127.0,38.42,83.0,25.89,132.0,8.15,4.0,3.4,2.0,1
72,0,0,0.0,106.0,23.39,94.0,12.2,110.0,12.32,6.0,2.59,2.0,0
155,1,1,26.0,121.0,35.99,123.0,11.83,89.0,6.6,3.0,3.0,1.0,0
89,0,0,0.0,80.0,15.25,81.0,15.28,120.0,6.56,4.0,2.57,2.0,0
126,1,0,0.0,126.0,33.59,112.0,20.95,104.0,12.84,8.0,3.38,2.0,0
172,0,0,0.0,102.0,45.9,111.0,21.81,104.0,7.58,5.0,3.24,2.0,1
75,0,0,0.0,116.0,38.2,79.0,16.32,98.0,9.55,11.0,3.05,3.0,0
143,0,0,0.0,99.0,33.03,133.0,10.51,99.0,10.33,2.0,2.75,2.0,0
166,1,0,0.0,89.0,8.11,95.0,22.47,97.0,10.58,3.0,3.56,0.0,1
132,0,0,0.0,105.0,32.32,116.0,15.49,105.0,12.59,2.0,3.51,1.0,0
94,1,0,0.0,94.0,15.22,106.0,28.89,76.0,7.78,1.0,2.13,1.0,1
99,0,0,0.0,83.0,31.04,111.0,13.13,57.0,8.82,5.0,3.27,0.0,0
136,0,1,35.0,86.0,34.94,119.0,25.37,104.0,9.64,4.0,1.86,1.0,0
119,0,0,0.0,82.0,39.36,97.0,22.69,118.0,9.49,10.0,2.0,1.0,0
115,1,0,0.0,69.0,42.72,96.0,21.46,112.0,5.32,1.0,2.67,3.0,1
160,0,0,0.0,103.0,29.1,121.0,20.7,92.0,8.02,3.0,3.51,2.0,0
166,0,0,0.0,89.0,33.64,113.0,21.34,85.0,6.22,2.0,3.02,2.0,0
120,0,0,0.0,94.0,22.92,106.0,17.35,109.0,10.73,8.0,1.81,1.0,0
173,0,0,0.0,114.0,32.54,138.0,14.32,99.0,4.92,3.0,2.78,1.0,0
156,0,0,0.0,65.0,29.67,116.0,16.78,86.0,10.73,2.0,2.86,0.0,0
70,0,0,0.0,125.0,30.16,104.0,19.23,72.0,11.43,4.0,2.94,0.0,0
41,0,0,0.0,89.0,30.96,104.0,17.98,124.0,9.33,1.0,1.84,1.0,0
132,0,0,0.0,85.0,37.81,76.0,14.06,97.0,9.38,4.0,3.02,0.0,0
47,1,0,0.0,120.0,8.13,123.0,15.21,96.0,6.87,7.0,3.59,0.0,1
160,0,0,0.0,97.0,20.71,97.0,7.59,92.0,6.78,5.0,2.78,1.0,0
180,0,0,0.0,121.0,24.4,111.0,16.09,82.0,7.87,5.0,2.38,3.0,0
93,0,0,0.0,68.0,28.03,86.0,17.88,104.0,10.32,4.0,2.11,2.0,0
109,0,0,0.0,58.0,32.91,115.0,12.64,105.0,12.71,1.0,3.54,2.0,0
80,0,0,0.0,121.0,17.19,110.0,22.37,74.0,6.2,5.0,1.97,0.0,0
54,0,1,24.0,88.0,15.69,98.0,16.41,119.0,4.47,3.0,3.13,2.0,0
121,0,0,0.0,128.0,28.71,99.0,10.53,105.0,11.98,7.0,0.78,2.0,0
157,0,1,29.0,102.0,37.26,109.0,17.51,117.0,8.66,5.0,4.05,1.0,0
170,0,1,37.0,130.0,30.28,103.0,20.64,93.0,10.93,4.0,3.51,0.0,0
138,0,0,0.0,101.0,24.91,142.0,24.18,98.0,7.92,6.0,3.78,3.0,0
92,0,1,31.0,116.0,29.29,91.0,22.63,90.0,10.27,5.0,3.19,1.0,0
126,0,0,0.0,143.0,32.45,72.0,12.72,87.0,8.61,3.0,3.51,1.0,0
41,0,0,0.0,74.0,39.46,88.0,27.8,119.0,10.19,2.0,2.94,3.0,1
167,0,0,0.0,124.0,28.76,108.0,14.73,64.0,9.74,4.0,3.35,4.0,1
91,0,0,0.0,107.0,21.05,125.0,27.12,78.0,10.69,4.0,1.97,2.0,0
127,0,0,0.0,117.0,16.32,68.0,15.05,127.0,7.3,4.0,2.62,3.0,0
88,0,1,27.0,106.0,15.88,92.0,21.42,104.0,8.5,1.0,2.94,1.0,0
113,0,0,0.0,130.0,15.4,100.0,14.5,74.0,6.18,9.0,1.46,1.0,0
78,0,0,0.0,81.0,25.99,82.0,21.81,112.0,7.81,6.0,1.43,2.0,0
123,0,0,0.0,92.0,43.84,71.0,17.99,104.0,8.52,2.0,2.54,2.0,0
136,1,1,29.0,98.0,14.48,85.0,19.58,104.0,10.96,3.0,2.43,2.0,0
68,0,1,34.0,72.0,27.2,119.0,15.68,101.0,9.37,10.0,1.65,1.0,0
132,0,1,10.0,54.0,31.09,68.0,24.85,116.0,6.4,4.0,3.11,0.0,0
133,0,0,0.0,67.0,36.75,133.0,18.89,95.0,8.64,1.0,0.84,2.0,0
127,0,0,0.0,105.0,44.49,107.0,15.45,131.0,4.54,5.0,0.89,0.0,0
110,0,0,0.0,105.0,41.0,85.0,14.82,59.0,11.04,4.0,2.3,2.0,0
121,0,0,0.0,142.0,30.12,88.0,10.5,51.0,9.59,6.0,2.27,1.0,0
116,0,0,0.0,128.0,15.22,137.0,15.37,94.0,8.69,3.0,3.78,2.0,0
112,1,1,16.0,72.0,34.05,91.0,16.81,92.0,6.8,3.0,2.81,1.0,0
97,1,0,0.0,103.0,24.65,93.0,25.02,120.0,10.79,2.0,2.97,4.0,1
43,0,0,0.0,99.0,27.12,149.0,10.17,126.0,7.83,3.0,1.84,2.0,0
110,0,0,0.0,106.0,25.81,126.0,11.73,112.0,10.51,8.0,3.02,3.0,0
67,0,0,0.0,120.0,29.95,138.0,20.06,104.0,6.86,4.0,2.86,1.0,0
166,0,0,0.0,95.0,25.86,105.0,10.29,126.0,8.91,5.0,2.65,0.0,0
129,0,0,0.0,122.0,27.42,95.0,18.75,104.0,10.11,3.0,2.59,1.0,0
103,1,0,0.0,78.0,29.19,86.0,12.28,106.0,7.11,3.0,1.84,3.0,0
71,0,0,0.0,110.0,47.41,67.0,16.17,84.0,11.48,7.0,3.16,0.0,1
112,0,1,27.0,121.0,36.21,101.0,19.23,99.0,8.54,3.0,3.0,4.0,0
8,0,1,36.0,67.0,41.29,59.0,14.53,130.0,7.98,12.0,1.3,1.0,0
98,0,0,0.0,121.0,36.92,73.0,25.79,71.0,8.87,2.0,3.35,0.0,1
90,0,0,0.0,111.0,29.9,115.0,24.24,122.0,6.79,7.0,3.51,1.0,0
13,0,0,0.0,133.0,51.54,86.0,14.49,80.0,10.24,3.0,3.11,0.0,1
58,0,0,0.0,107.0,40.61,88.0,15.91,84.0,8.15,3.0,3.19,2.0,0
137,0,1,22.0,42.0,32.23,137.0,15.22,126.0,8.08,5.0,3.08,2.0,0
116,0,0,0.0,94.0,22.66,126.0,21.06,78.0,9.86,5.0,3.05,5.0,1
94,0,1,28.0,107.0,15.76,86.0,10.86,86.0,10.15,4.0,2.67,3.0,0
87,0,0,0.0,72.0,30.12,105.0,21.16,87.0,9.04,7.0,2.32,3.0,0
